FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2021-04-01,2021,4,GEORGIA,UG,23452.6257,746,FALSE
2021-04-01,2021,4,GERMANY,ED,1099622.885,36012,FALSE
2021-04-01,2021,4,GREECE,LG,56961.43475,7253,FALSE
2021-04-01,2021,4,HUNGARY,LH,20723.27705,1300,FALSE
2021-04-01,2021,4,ICELAND,BI,8598.04755,1053,FALSE
2021-04-01,2021,4,IRELAND,EI,58546.32595,2049,FALSE
2021-04-01,2021,4,ITALY,LI,339775.43795,22586,FALSE
2021-04-01,2021,4,KOSOVO,BK,5934.0078,433,FALSE
2021-04-01,2021,4,LATVIA,EV,9698.55355,902,FALSE
2021-04-01,2021,4,LITHUANIA,EY,10196.2414,1021,FALSE
2021-04-01,2021,4,LUXEMBOURG,EL,145353.39375,1447,FALSE
2021-04-01,2021,4,MALTA,LM,8237.0599,724,FALSE
2021-04-01,2021,4,"MOLDOVA, REPUBLIC OF",LU,5583.38435,389,FALSE
2021-04-01,2021,4,MONACO,LN,32.8419,47,FALSE
2021-04-01,2021,4,MONTENEGRO,LY,1789.9565,305,FALSE
2021-04-01,2021,4,NETHERLANDS,EH,504894.8779,11932,FALSE
2021-04-01,2021,4,NORTH MACEDONIA,LW,4163.13135,408,FALSE
2021-04-01,2021,4,NORWAY,EN,81410.5825,14892,TRUE
2021-04-01,2021,4,POLAND,EP,74013.09645,5731,FALSE
2021-04-01,2021,4,PORTUGAL,LP,116913.70355,6853,TRUE
2021-04-01,2021,4,ROMANIA,LR,47992.520300000004,4031,FALSE
2021-04-01,2021,4,SERBIA,LY,19078.99785,1542,FALSE
2021-04-01,2021,4,SLOVAKIA,LZ,1539.1182000000001,338,FALSE
2021-04-01,2021,4,SLOVENIA,LJ,2049.0765499999998,464,FALSE
2021-04-01,2021,4,SPAIN,LE,424739.32035,24092,FALSE
2021-04-01,2021,4,SWEDEN,ES,52730.40455,6578,FALSE
2021-04-01,2021,4,SWITZERLAND,LS,147338.80375,7291,FALSE
2021-04-01,2021,4,TÜRKIYE,LT,711918.89205,28740,FALSE
2021-04-01,2021,4,UNITED KINGDOM,EG,754365.93225,21253,TRUE
2021-05-01,2021,5,ALBANIA,LA,9509.95285,806,FALSE
2021-05-01,2021,5,ARMENIA,UD,16450.9065,792,FALSE
2021-05-01,2021,5,AUSTRIA,LO,73847.95435,5722,FALSE
2021-05-01,2021,5,BELGIUM,EB,333961.09025,6597,FALSE
2021-05-01,2021,5,BOSNIA AND HERZEGOVINA,LQ,5362.1281,474,FALSE
2021-05-01,2021,5,BULGARIA,LB,31108.3649,1722,FALSE
2021-05-01,2021,5,CANARY ISLANDS,GC,80312.41235,8683,FALSE
2021-05-01,2021,5,CROATIA,LD,12525.0821,2371,FALSE
2021-05-01,2021,5,CYPRUS,LC,39524.8693,1818,FALSE
2021-05-01,2021,5,CZECHIA,LK,29799.6538,2694,FALSE
2021-05-01,2021,5,DENMARK,EK,74267.84105,4696,TRUE
2021-05-01,2021,5,ESTONIA,EE,8602.889500000001,991,FALSE
2021-05-01,2021,5,FINLAND,EF,48857.1746,3138,FALSE
2021-05-01,2021,5,FRANCE,LF,725945.1271,40787,FALSE
2021-05-01,2021,5,GEORGIA,UG,29230.44705,1064,FALSE
2021-05-01,2021,5,GERMANY,ED,1203683.7251,39845,FALSE
2021-05-01,2021,5,GREECE,LG,106491.3325,11105,FALSE
