STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,rep_airp,Reporting airport,schedule,Type of schedule,tra_cov,Transport coverage,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWG,GRAZ airport,TOT,Total,TOTAL,Total transport,2020,,201132,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWG,GRAZ airport,TOT,Total,TOTAL,Total transport,2021,,229492,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWG,GRAZ airport,TOT,Total,TOTAL,Total transport,2022,,568833,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWG,GRAZ airport,TOT,Total,TOTAL,Total transport,2023,,739256,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWG,GRAZ airport,TOT,Total,TOTAL,Total transport,2024,,825361,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWG,GRAZ airport,TOT,Total,TOTAL,Total transport,2025,,838948,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2004,,540288,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2005,,552944,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2006,,595140,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2007,,599792,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2008,,660753,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2009,,615246,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2010,,668251,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2011,,711703,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2012,,709068,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2013,,763902,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2014,,793857,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2015,,819169,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2016,,831142,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2017,,906573,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2018,,916921,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2019,,945988,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2020,,426765,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2021,,88493,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2022,,630355,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2023,,795932,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2024,,756309,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL,International transport,2025,,780188,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2004,,258499,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2005,,252976,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2006,,308208,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2007,,311311,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2008,,330179,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2009,,304276,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2010,,356040,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2011,,395965,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2012,,392765,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2013,,427310,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2014,,449642,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2015,,468620,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2016,,490028,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2017,,525886,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2018,,519902,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2019,,568504,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2020,,227210,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2021,,71420,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2022,,348074,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2023,,458432,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2024,,393237,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2025,,395611,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2004,,281789,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2005,,299968,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2006,,286932,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2007,,288481,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2008,,330574,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2009,,310970,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2010,,312211,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2011,,315738,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2012,,316303,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2013,,336592,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2014,,344215,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2015,,350549,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2016,,341114,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2017,,380687,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2018,,397019,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2019,,377484,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2020,,199555,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,AT_LOWI,INNSBRUCK airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2021,,17073,,,,,
