STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,tra_cov,Transport coverage,schedule,Type of schedule,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2013-Q1,,751110,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2013-Q2,,2047039,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2013-Q3,,2806998,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2013-Q4,,1406290,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2014-Q1,,781564,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2014-Q2,,2153194,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2014-Q3,,2953274,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2014-Q4,,1440514,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2015-Q1,,853524,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2015-Q2,,2176001,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2015-Q3,,3073201,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2015-Q4,,1488061,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2016-Q1,,991054,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2016-Q2,,2514963,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2016-Q3,,3575181,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2016-Q4,,1880619,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2017-Q1,,1179003,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2017-Q2,,2952434,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2017-Q3,,4007783,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2017-Q4,,2099693,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2018-Q1,,1332913,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2018-Q2,,3185189,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2018-Q3,,4199297,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2018-Q4,,2209702,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2019-Q1,,1396069,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2019-Q2,,3286842,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2019-Q3,,4240507,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2019-Q4,,2337992,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2020-Q1,,1136241,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2020-Q2,,56792,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2020-Q3,,737648,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2020-Q4,,339896,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2021-Q1,,120807,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2021-Q2,,796088,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2021-Q3,,2410022,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2021-Q4,,1772787,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2022-Q1,,851672,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2022-Q2,,2621033,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2022-Q3,,3543847,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2022-Q4,,2184379,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2023-Q1,,1522353,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2023-Q2,,3292340,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2023-Q3,,4300943,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2023-Q4,,2500602,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2024-Q1,,1676364,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2024-Q2,,3389136,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2024-Q3,,4498297,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2024-Q4,,2701171,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2025-Q1,,1787863,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2025-Q2,,3870325,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2025-Q3,,4985046,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CY,Cyprus,2025-Q4,,3086717,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2002-Q1,,1189911,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2002-Q2,,1804609,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2002-Q3,,2160724,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2002-Q4,,1424236,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2003-Q1,,1275651,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2003-Q2,,1920792,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2003-Q3,,2674755,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2003-Q4,,1890070,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2004-Q1,,1683025,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2004-Q2,,2559117,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2004-Q3,,3310621,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2004-Q4,,2397551,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2005-Q1,,2056014,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2005-Q2,,2949249,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2005-Q3,,3739303,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2005-Q4,,2521198,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2006-Q1,,2086305,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2006-Q2,,3232513,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2006-Q3,,4068164,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2006-Q4,,2784253,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2007-Q1,,2405787,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2007-Q2,,3404027,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2007-Q3,,4244397,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2007-Q4,,3043930,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2008-Q1,,2595381,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2008-Q2,,3625372,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2008-Q3,,4459006,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2008-Q4,,2749390,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2009-Q1,,2147362,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2009-Q2,,3247751,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2009-Q3,,4212480,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2009-Q4,,2759874,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2010-Q1,,2287928,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2010-Q2,,3070033,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2010-Q3,,4161143,,,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",Q,Quarterly,PAS,Passenger,PAS_CRD,Passengers carried,TOTAL,Total transport,TOT,Total,CZ,Czechia,2010-Q4,,2723282,,,,,
