YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2014,5,CANARY ISLANDS,GC,222645.177,12400,FALSE
2014,5,CROATIA,LD,41649.843,4257,FALSE
2014,5,CYPRUS,LC,89032.285,2946,FALSE
2014,5,CZECHIA,LK,84345.393,6617,FALSE
2014,5,DENMARK,EK,233819.985,16047,TRUE
2014,5,FINLAND,EF,174295.764,11192,FALSE
2014,5,FRANCE,LF,1766202.83,85554,FALSE
2014,5,GEORGIA,UG,19182.786,1111,FALSE
2014,5,GERMANY,ED,2480943.266,100311,FALSE
2014,5,GREECE,LG,338076.674,20906,FALSE
2014,5,HUNGARY,LH,54378.599,4167,FALSE
2014,5,ICELAND,BI,23357.634,1766,FALSE
2014,5,IRELAND,EI,197537.118,11029,FALSE
2014,5,ITALY,LI,1076067.541,70910,FALSE
2014,5,KOSOVO,BK,7156.661,574,FALSE
2014,5,LATVIA,EV,33884.154,2982,FALSE
2014,5,LITHUANIA,EY,25960.571,2329,FALSE
2014,5,LUXEMBOURG,EL,95200.729,2687,FALSE
2014,5,MALTA,LM,33519.265,1824,FALSE
2014,5,"MOLDOVA, REPUBLIC OF",LU,9211.965,846,FALSE
2014,5,MONACO,LN,44.293,62,FALSE
2014,5,MONTENEGRO,LY,8099.092000000001,794,FALSE
2014,5,NETHERLANDS,EH,892140.748,25768,FALSE
2014,5,NORTH MACEDONIA,LW,7347.06,621,FALSE
2014,5,NORWAY,EN,271530.929,36456,TRUE
2014,5,POLAND,EP,170157.986,14427,FALSE
2014,5,PORTUGAL,LP,311206.039,15417,TRUE
2014,5,ROMANIA,LR,81754.381,6082,FALSE
2014,5,SERBIA,LY,28084.521,2669,FALSE
2014,5,SLOVAKIA,LZ,7658.26,999,FALSE
2014,5,SLOVENIA,LJ,10795.599,1347,FALSE
2014,5,SPAIN,LE,1267424.537,65682,FALSE
2014,5,SWEDEN,ES,258654.051,24958,FALSE
2014,5,SWITZERLAND,LS,408139.756,21461,FALSE
2014,5,TÜRKIYE,LT,1187637.462,54639,FALSE
2014,5,UNITED KINGDOM,EG,2929539.613,104918,TRUE
2014,6,ALBANIA,LA,7333.856000000001,720,FALSE
2014,6,ARMENIA,UD,19913.241,1021,FALSE
2014,6,AUSTRIA,LO,206573.747,15832,FALSE
2014,6,BELGIUM,EB,340915.833,14824,FALSE
2014,6,BOSNIA AND HERZEGOVINA,LQ,5251.62,717,FALSE
2014,6,BULGARIA,LB,86079.242,5036,FALSE
2014,6,CANARY ISLANDS,GC,218387.569,12189,FALSE
2014,6,CROATIA,LD,53265.968,5283,FALSE
2014,6,CYPRUS,LC,98208.344,3185,FALSE
2014,6,CZECHIA,LK,100503.228,7336,FALSE
2014,6,DENMARK,EK,249165.592,16512,TRUE
2014,6,FINLAND,EF,178558.079,10529,FALSE
2014,6,FRANCE,LF,1796372.371,88525,FALSE
2014,6,GEORGIA,UG,21287.581,1199,FALSE
2014,6,GERMANY,ED,2475693.149,99985,FALSE
2014,6,GREECE,LG,454088.339,26428,FALSE
2014,6,HUNGARY,LH,57078.258,4357,FALSE
2014,6,ICELAND,BI,30692.293,2073,FALSE
2014,6,IRELAND,EI,211209.581,11243,FALSE
2014,6,ITALY,LI,1154767.658,76730,FALSE
2014,6,KOSOVO,BK,7016.209000000001,554,FALSE
2014,6,LATVIA,EV,36047.748,3047,FALSE
2014,6,LITHUANIA,EY,25306.499,2263,FALSE
2014,6,LUXEMBOURG,EL,90645.452,2714,FALSE
2014,6,MALTA,LM,34937.441,1882,FALSE
2014,6,"MOLDOVA, REPUBLIC OF",LU,10169.138,851,FALSE
2014,6,MONACO,LN,53.423,72,FALSE
2014,6,MONTENEGRO,LY,17445.277000000002,1332,FALSE
2014,6,NETHERLANDS,EH,890639.362,25500,FALSE
2014,6,NORTH MACEDONIA,LW,7507.044000000001,634,FALSE
2014,6,NORWAY,EN,292387.561,36585,TRUE
2014,6,POLAND,EP,192818.051,15866,FALSE
2014,6,PORTUGAL,LP,328160.771,15109,TRUE
2014,6,ROMANIA,LR,89617.206,6400,FALSE
2014,6,SERBIA,LY,30710.518,3015,FALSE
2014,6,SLOVAKIA,LZ,14029.841,1341,FALSE
2014,6,SLOVENIA,LJ,9993.287,1398,FALSE
2014,6,SPAIN,LE,1351816.713,69869,FALSE
2014,6,SWEDEN,ES,266304.571,24424,FALSE
2014,6,SWITZERLAND,LS,418749.642,21903,FALSE
2014,6,TÜRKIYE,LT,1279777.937,58308,FALSE
2014,6,UNITED KINGDOM,EG,2949019.407,106011,TRUE
2014,7,ALBANIA,LA,9229.639000000001,857,FALSE
2014,7,ARMENIA,UD,22100.033,1117,FALSE
2014,7,AUSTRIA,LO,219138.385,16041,FALSE
2014,7,BELGIUM,EB,366721.249,15420,FALSE
2014,7,BOSNIA AND HERZEGOVINA,LQ,5822.82,725,FALSE
2014,7,BULGARIA,LB,99412.485,5668,FALSE
2014,7,CANARY ISLANDS,GC,248154.335,13536,FALSE
2014,7,CROATIA,LD,69680.051,6575,FALSE
2014,7,CYPRUS,LC,106207.828,3529,FALSE
2014,7,CZECHIA,LK,105663.298,7342,FALSE
2014,7,DENMARK,EK,269519.56,15561,TRUE
2014,7,FINLAND,EF,179813.538,8726,FALSE
2014,7,FRANCE,LF,1967104.524,92181,FALSE
2014,7,GEORGIA,UG,23244.758,1305,FALSE
2014,7,GERMANY,ED,2605833.232,102498,FALSE
2014,7,GREECE,LG,536936.489,31641,FALSE
2014,7,HUNGARY,LH,61071.207,4520,FALSE
2014,7,ICELAND,BI,33901.809,2239,FALSE
2014,7,IRELAND,EI,226845.162,11738,FALSE
2014,7,ITALY,LI,1252310.176,83218,FALSE
2014,7,KOSOVO,BK,10332.736,780,FALSE
2014,7,LATVIA,EV,36417.868,3259,FALSE
2014,7,LITHUANIA,EY,25376.436999999998,2343,FALSE
2014,7,LUXEMBOURG,EL,94643.846,2641,FALSE
2014,7,MALTA,LM,39408.911,2044,FALSE
2014,7,"MOLDOVA, REPUBLIC OF",LU,11455.638,945,FALSE
2014,7,MONACO,LN,55.037000000000006,72,FALSE
2014,7,MONTENEGRO,LY,19924.384,1514,FALSE
2014,7,NETHERLANDS,EH,951324.239,26381,FALSE
2014,7,NORTH MACEDONIA,LW,8558.716,709,FALSE
2014,7,NORWAY,EN,301096.528,33808,TRUE
2014,7,POLAND,EP,205697.667,16227,FALSE
2014,7,PORTUGAL,LP,377671.586,17283,TRUE
2014,7,ROMANIA,LR,93724.323,6819,FALSE
2014,7,SERBIA,LY,33820.877,3235,FALSE
2014,7,SLOVAKIA,LZ,18897.185,1550,FALSE
