FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2020-06-01,2020,6,GEORGIA,UG,11939.917,275,FALSE
2020-06-01,2020,6,GERMANY,ED,759489.685,29648,FALSE
2020-06-01,2020,6,GREECE,LG,42507.478,7108,FALSE
2020-06-01,2020,6,HUNGARY,LH,19585.248,1421,FALSE
2020-06-01,2020,6,ICELAND,BI,7957.849,1100,FALSE
2020-06-01,2020,6,IRELAND,EI,58256.391,1759,FALSE
2020-06-01,2020,6,ITALY,LI,200924.446,15588,FALSE
2020-06-01,2020,6,KOSOVO,BK,1445.775,125,FALSE
2020-06-01,2020,6,LATVIA,EV,7637.095,759,FALSE
2020-06-01,2020,6,LITHUANIA,EY,7842.9310000000005,908,FALSE
2020-06-01,2020,6,LUXEMBOURG,EL,111321.895,1087,FALSE
2020-06-01,2020,6,MALTA,LM,5167.36,298,FALSE
2020-06-01,2020,6,"MOLDOVA, REPUBLIC OF",LU,3396.9860000000003,231,FALSE
2020-06-01,2020,6,MONACO,LN,35.618,55,FALSE
2020-06-01,2020,6,MONTENEGRO,LY,1063.856,219,FALSE
2020-06-01,2020,6,NETHERLANDS,EH,413140.128,8440,FALSE
2020-06-01,2020,6,NORTH MACEDONIA,LW,218.024,63,FALSE
2020-06-01,2020,6,NORWAY,EN,77888.148,13298,TRUE
2020-06-01,2020,6,POLAND,EP,33237.247,3967,FALSE
2020-06-01,2020,6,PORTUGAL,LP,54179.675,3263,TRUE
2020-06-01,2020,6,ROMANIA,LR,19044.189,2023,FALSE
2020-06-01,2020,6,SERBIA,LY,10533.096,1115,FALSE
2020-06-01,2020,6,SLOVAKIA,LZ,1942.769,474,FALSE
2020-06-01,2020,6,SLOVENIA,LJ,1628.799,556,FALSE
2020-06-01,2020,6,SPAIN,LE,170971.139,10506,FALSE
2020-06-01,2020,6,SWEDEN,ES,31782.323,4872,FALSE
2020-06-01,2020,6,SWITZERLAND,LS,84598.336,5525,FALSE
2020-06-01,2020,6,TÜRKIYE,LT,348689.303,15360,FALSE
2020-06-01,2020,6,UNITED KINGDOM,EG,614938.939,15910,TRUE
2020-07-01,2020,7,ALBANIA,LA,11300.977,963,FALSE
2020-07-01,2020,7,ARMENIA,UD,3860.7070000000003,156,FALSE
2020-07-01,2020,7,AUSTRIA,LO,73845.038,7366,FALSE
2020-07-01,2020,7,BELGIUM,EB,279485.209,7687,FALSE
2020-07-01,2020,7,BOSNIA AND HERZEGOVINA,LQ,4152.647,438,FALSE
2020-07-01,2020,7,BULGARIA,LB,51415.285,2885,FALSE
2020-07-01,2020,7,CANARY ISLANDS,GC,111492.225,9466,FALSE
2020-07-01,2020,7,CROATIA,LD,31727.993,4347,FALSE
2020-07-01,2020,7,CYPRUS,LC,36787.005,1692,FALSE
2020-07-01,2020,7,CZECHIA,LK,28189.762000000002,3344,FALSE
2020-07-01,2020,7,DENMARK,EK,72243.641,6287,TRUE
2020-07-01,2020,7,ESTONIA,EE,7705.0380000000005,1067,FALSE
2020-07-01,2020,7,FINLAND,EF,44223.399,3063,FALSE
